Created At,Locations,Organization ID,Organization Name,Organization Logo URL,Organization Slug,Organization Topics,Organization Industry Tags,Organization Stage,Organization Head Count,Source,Slug,Title,URL,Featured,Has Description
1671948520,"['Toronto, ON, Canada']",4537,Roadmunk,https://cdn.filestackcontent.com/gVMzmcNR0mmo7cSJW8U8,roadmunk,"['50-99', 'B2B', 'Productivity', 'SaaS', 'Software']","['Information Technology', 'Software']",seed,2,manual,21366394-mid-market-account-exec-new-biz,Mid-Market Account Exec (New Biz),https://www.tempo.io/open-positions#op-556045-midmarket-account-exec-new-biz,False,False
1671879263,"['London, UK']",11392,Klue,https://cdn.filepicker.io/api/file/e3UvKPjQLGoylCqfYRey,klue,"['AI/ML', 'B2B', 'C100 alumni', 'Data & analytics', 'Productivity', 'SaaS', 'Software', 'Team true north']","['Information Technology', 'Software']",other,4,career_page,21352450-account-executive,Account Executive,https://jobs.lever.co/klue/2d6d4fc5-ea6c-43e6-a6c6-f786c99996de,False,True
1671706487,"['Canada', 'Rotterdam, Netherlands', 'Remote', 'Dartmouth, NS, Canada', 'Dartmouth, MA, USA']",19349,Conquer Mobile,https://cdn.filestackcontent.com/KMrQQyRTDG6COyU2fNys,conquer-mobile,"['B2B', 'Education', 'Female founded', 'Medical/life sciences', 'Software']","['Hardware', 'Health', 'Information Technology', 'Software']",other,1,career_page,21282252-asset-producer-dartmouth-ns-new,"Asset Producer (Dartmouth, NS) - NEW",https://conquerexperience.com/assetproducer,False,True
1671615383,"['Ahmedabad, Gujarat, India']",90792,Design N Buy,https://cdn.filestackcontent.com/mU1rNbzjRIGAL9p382V7,design-n-buy,"['100-499', 'B2B', 'SaaS', 'Software']","['Ecommerce & Marketplace', 'Fashion', 'Information Technology', 'Media', 'Software']",other,3,manual,21235104-seo-ppc-expert,SEO / PPC Expert,https://www.designnbuy.com/careers.html?job=11,False,False
1671615357,"['Ahmedabad, Gujarat, India']",90792,Design N Buy,https://cdn.filestackcontent.com/mU1rNbzjRIGAL9p382V7,design-n-buy,"['100-499', 'B2B', 'SaaS', 'Software']","['Ecommerce & Marketplace', 'Fashion', 'Information Technology', 'Media', 'Software']",other,3,manual,21235103-shopify-developer,Shopify Developer,https://www.designnbuy.com/careers.html?job=10,False,False
1671615314,"['Ahmedabad, Gujarat, India']",90792,Design N Buy,https://cdn.filestackcontent.com/mU1rNbzjRIGAL9p382V7,design-n-buy,"['100-499', 'B2B', 'SaaS', 'Software']","['Ecommerce & Marketplace', 'Fashion', 'Information Technology', 'Media', 'Software']",other,3,manual,21235102-sr-laravel-developer,Sr. Laravel Developer,https://www.designnbuy.com/careers.html?job=9,False,False
1671615290,"['Ahmedabad, Gujarat, India']",90792,Design N Buy,https://cdn.filestackcontent.com/mU1rNbzjRIGAL9p382V7,design-n-buy,"['100-499', 'B2B', 'SaaS', 'Software']","['Ecommerce & Marketplace', 'Fashion', 'Information Technology', 'Media', 'Software']",other,3,manual,21235101-magento-frontend-developer,Magento Frontend Developer,https://www.designnbuy.com/careers.html?job=8,False,False
1671615258,"['Ahmedabad, Gujarat, India']",90792,Design N Buy,https://cdn.filestackcontent.com/mU1rNbzjRIGAL9p382V7,design-n-buy,"['100-499', 'B2B', 'SaaS', 'Software']","['Ecommerce & Marketplace', 'Fashion', 'Information Technology', 'Media', 'Software']",other,3,manual,21235100-technical-project-manager,Technical Project Manager,https://www.designnbuy.com/careers.html?job=7,False,False
1671615236,"['Ahmedabad, Gujarat, India']",90792,Design N Buy,https://cdn.filestackcontent.com/mU1rNbzjRIGAL9p382V7,design-n-buy,"['100-499', 'B2B', 'SaaS', 'Software']","['Ecommerce & Marketplace', 'Fashion', 'Information Technology', 'Media', 'Software']",other,3,manual,21235099-javascript-frontend-developer,JavaScript Frontend Developer,https://www.designnbuy.com/careers.html?job=6,False,False
1671615189,"['Ahmedabad, Gujarat, India']",90792,Design N Buy,https://cdn.filestackcontent.com/mU1rNbzjRIGAL9p382V7,design-n-buy,"['100-499', 'B2B', 'SaaS', 'Software']","['Ecommerce & Marketplace', 'Fashion', 'Information Technology', 'Media', 'Software']",other,3,manual,21235098-software-support-executive,Software Support Executive,https://www.designnbuy.com/careers.html?job=5,False,False
1671615162,"['Ahmedabad, Gujarat, India']",90792,Design N Buy,https://cdn.filestackcontent.com/mU1rNbzjRIGAL9p382V7,design-n-buy,"['100-499', 'B2B', 'SaaS', 'Software']","['Ecommerce & Marketplace', 'Fashion', 'Information Technology', 'Media', 'Software']",other,3,manual,21235096-php-laravel-developer-sr-php-laravel-developer,PHP Laravel Developer / Sr. PHP Laravel Developer,https://www.designnbuy.com/careers.html?job=4,False,False
1671615130,"['Ahmedabad, Gujarat, India']",90792,Design N Buy,https://cdn.filestackcontent.com/mU1rNbzjRIGAL9p382V7,design-n-buy,"['100-499', 'B2B', 'SaaS', 'Software']","['Ecommerce & Marketplace', 'Fashion', 'Information Technology', 'Media', 'Software']",other,3,manual,21235092-it-technical-project-coordinator-associate-project-manager-assistant-project-manager,IT Technical Project Coordinator / Associate Project Manager / Assistant Project Manager,https://www.designnbuy.com/careers.html?job=3,False,False
1671615105,"['Ahmedabad, Gujarat, India']",90792,Design N Buy,https://cdn.filestackcontent.com/mU1rNbzjRIGAL9p382V7,design-n-buy,"['100-499', 'B2B', 'SaaS', 'Software']","['Ecommerce & Marketplace', 'Fashion', 'Information Technology', 'Media', 'Software']",other,3,manual,21235090-magento-developer-sr-magento,Magento Developer / Sr. Magento,https://www.designnbuy.com/careers.html?job=2,False,False
1671614478,"['Ahmedabad, Gujarat, India']",90792,Design N Buy,https://cdn.filestackcontent.com/mU1rNbzjRIGAL9p382V7,design-n-buy,"['100-499', 'B2B', 'SaaS', 'Software']","['Ecommerce & Marketplace', 'Fashion', 'Information Technology', 'Media', 'Software']",other,3,manual,21235075-avp-vp-customer-success,AVP / VP - Customer Success,https://www.designnbuy.com/careers.html?job=1,False,False
1671541236,"['United States', 'Canada', 'Remote']",20141,Wattpad,https://cdn.filestackcontent.com/i9C6nkn5R3qdGxqgWvKQ,wattpad,"['100-499', 'B2C', 'Consumer & lifestyle', 'Media & entertainment', 'Software']","['Media', 'Software']",other,5,career_page,21206357-intermediate-product-experience-designer,Intermediate Product Experience Designer,https://jobs.lever.co/wattpad/da12bcc7-102e-42e6-8084-8ce81c8096bd,False,True
1671541221,"['Toronto, ON, Canada']",20141,Wattpad,https://cdn.filestackcontent.com/i9C6nkn5R3qdGxqgWvKQ,wattpad,"['100-499', 'B2C', 'Consumer & lifestyle', 'Media & entertainment', 'Software']","['Media', 'Software']",other,5,career_page,21206340-intermediate-product-experience-designer,Intermediate Product Experience Designer,https://jobs.lever.co/wattpad/53ecf8f5-b6bb-4495-be92-dca1072cbbe0,False,True
1671541207,"['Halifax, NS, Canada']",20141,Wattpad,https://cdn.filestackcontent.com/i9C6nkn5R3qdGxqgWvKQ,wattpad,"['100-499', 'B2C', 'Consumer & lifestyle', 'Media & entertainment', 'Software']","['Media', 'Software']",other,5,career_page,21206324-intermediate-product-experience-designer,Intermediate Product Experience Designer,https://jobs.lever.co/wattpad/416f0273-4f2d-48ea-b09a-04683037b0d4,False,True
1671531231,"['Toronto, ON, Canada']",11632,Resq,https://cdn.filestackcontent.com/xKGJhh62TlmeL45DssNG,resq,"['100-499', 'B2B', 'Food & Beverage', 'Hospitality', 'Marketplace', 'Software']","['Information Technology', 'Software']",series_a,3,career_page,21188860-tech-lead,Tech Lead,https://jobs.ashbyhq.com/resq/31ae5533-faaf-4b7a-8e90-962d6cb9aaa0,False,False
1671531204,[],17909,AbCellera Biologics,https://cdn.filestackcontent.com/YkNubbXTrOVVB1tsW9BM,abcellera-biologics,"['Biotechnology', 'Medical/life sciences', 'Research']","['Biotechnology', 'DeepTech', 'Health']",ipo,4,career_page,21188799-associate-scientist-pharmaceutical-development-cmc,"Associate Scientist, Pharmaceutical Development (CMC)",https://www.abcellera.com/careers-openings?gh_jid=5449637003,False,True
1671449556,"['Mississauga, ON, Canada']",4211,Trexo Robotics,https://cdn.filestackcontent.com/A0gjforQbqXm0g006gFA,trexo-robotics,"['B2C', 'Medical/life sciences', 'Robotics']","['Hardware', 'Health', 'Manufacturing', 'Software', 'Transportation']",seed,2,manual,21174796-manufacturing-engineer,Manufacturing Engineer,https://trexorobotics.crew.work/jobs/6351e3550cd996b66b3237d7,False,False
1671449212,"['Mississauga, ON, Canada']",4211,Trexo Robotics,https://cdn.filestackcontent.com/A0gjforQbqXm0g006gFA,trexo-robotics,"['B2C', 'Medical/life sciences', 'Robotics']","['Hardware', 'Health', 'Manufacturing', 'Software', 'Transportation']",seed,2,manual,21174544-robot-builder-electrical-technician,Robot Builder - Electrical Technician,https://trexorobotics.crew.work/jobs/6514485124e1a21de51cb37a,False,False
1671449155,"['Mississauga, ON, Canada']",4211,Trexo Robotics,https://cdn.filestackcontent.com/A0gjforQbqXm0g006gFA,trexo-robotics,"['B2C', 'Medical/life sciences', 'Robotics']","['Hardware', 'Health', 'Manufacturing', 'Software', 'Transportation']",seed,2,manual,21174537-supply-chain-intern,Supply Chain Intern,https://trexorobotics.crew.work/jobs/62e063f6fad4be32dc896f66,False,False
1671449085,"['Mississauga, ON, Canada']",4211,Trexo Robotics,https://cdn.filestackcontent.com/A0gjforQbqXm0g006gFA,trexo-robotics,"['B2C', 'Medical/life sciences', 'Robotics']","['Hardware', 'Health', 'Manufacturing', 'Software', 'Transportation']",seed,2,manual,21174458-android-software-developer,Android Software Developer,https://trexorobotics.crew.work/jobs/62cc660a257af1c278bc34c5,False,False
1671449052,"['Mississauga, ON, Canada']",4211,Trexo Robotics,https://cdn.filestackcontent.com/A0gjforQbqXm0g006gFA,trexo-robotics,"['B2C', 'Medical/life sciences', 'Robotics']","['Hardware', 'Health', 'Manufacturing', 'Software', 'Transportation']",seed,2,manual,21174430-manufacturing-operations-manager,Manufacturing Operations Manager,https://trexorobotics.crew.work/jobs/62c4992c790df4d1cc02102c,False,False
1671248450,"['Canada', 'Remote']",5688,Bonfire Interactive,https://cdn.filestackcontent.com/ScSRrSJJSFi8KeJD8xeb,bonfire-interactive,"['Agnostic (all)', 'B2B', 'SaaS', 'Software']","['Information Technology', 'Software', 'Transportation']",series_a,3,manual,21123638-client-support-agent-12-8pm-est,Client Support Agent (12-8pm EST),https://www.linkedin.com/jobs/view/3365853148/,False,False
1671248449,"['Canada', 'Remote']",5688,Bonfire Interactive,https://cdn.filestackcontent.com/ScSRrSJJSFi8KeJD8xeb,bonfire-interactive,"['Agnostic (all)', 'B2B', 'SaaS', 'Software']","['Information Technology', 'Software', 'Transportation']",series_a,3,manual,21123637-software-developer-react-node-hapijs-mysql,"Software Developer (React, Node + HapiJS, MySQL)",https://www.linkedin.com/jobs/view/3396809482/,False,False
1671231969,"['Toronto, ON, Canada', 'Remote']",21288,IGM Technology,https://cdn.filepicker.io/api/file/oQSvA1SISOluiUfzKgpg,igm-technology-2,"['B2B', 'Finance', 'Software']","['Finance', 'Information Technology', 'Software']",other,3,manual,21123441-business-development-specialist,Business Development Specialist,https://www.linkedin.com/jobs/view/3347012747/,False,False
1671192404,"['Canada', 'Remote']",10614,ecobee,https://cdn.filepicker.io/api/file/udrdQUisQyjkeyfMN5UA,ecobee,"['B2B', 'B2C', 'Energy', 'Hardware (non-robotics)', 'Sensors/IoT']","['Energy', 'Hardware', 'Manufacturing']",series_c_plus,4,career_page,21103106-warehouse-operations-analyst,Warehouse Operations Analyst,https://www.ecobee.com/careers/job-board?gh_jid=4750520,False,True
1671187857,['Remote'],30919,WRK,https://cdn.filestackcontent.com/GIaFYps0RjymEm63P8tK,wrk,"['Agnostic (all)', 'Productivity', 'Software', 'B2B', 'SaaS', 'AI/ML']","['Information Technology', 'Software', 'Transportation']",other,3,career_page,21092761-future-openings-remote,Future Openings (Remote),https://wrk.freshteam.com/jobs/a5HvjjQ8ccN0/future-openings-remote,False,False
1671101468,"['Squamish, BC, Canada']",21780,Carbon Engineering,https://cdn.filestackcontent.com/sABv7c4zQJyFRBzoguIL,carbon-engineering,"['B2B', 'Energy', 'Hardware (non-robotics)', 'Industrial', 'Research']","['Energy', 'Sustainability']",other,3,career_page,21051795-general-application,General Application,https://carbonengineering.applytojob.com/apply/kQHIjfFrAG/General-Application,False,False
1671099185,"['Waterloo, ON, Canada', 'Sherbrooke, QC, Canada', 'Vancouver, BC, Canada']",20056,1QBit,https://cdn.filestackcontent.com/o7FJEi4nQualFWFEumdy,1qbit,"['B2B', 'AI/ML', 'Nanotech & quantum', 'Software', 'Agnostic (all)']","['DeepTech', 'Information Technology', 'Software']",series_b,3,career_page,21045003-scientist-cryogenic-ic-designer,Scientist — Cryogenic IC Designer,http://1qbit.com/careers/current-openings/job-description/?gh_jid=4752099,False,True
1671026969,"['Pointe-Claire, QC, Canada']",21789,BonLook,https://cdn.filestackcontent.com/aTmGN02oQOy833PuYjFT,bonlook,"['B2C', 'Ecommerce/product', 'Software', 'Consumer & lifestyle', 'Healthcare & wellness']","['Consumer Products', 'Ecommerce & Marketplace', 'Health']",other,3,career_page,21025746-managing-optician,Managing Optician,https://careersen-bonlook.icims.com/jobs/2573/managing-optician/job,False,False
1670932933,"['Brossard, QC, Canada']",21789,BonLook,https://cdn.filestackcontent.com/aTmGN02oQOy833PuYjFT,bonlook,"['B2C', 'Ecommerce/product', 'Software', 'Consumer & lifestyle', 'Healthcare & wellness']","['Consumer Products', 'Ecommerce & Marketplace', 'Health']",other,3,career_page,20971375-sales-supervisor,Sales Supervisor,https://careersen-bonlook.icims.com/jobs/2561/sales-supervisor/job,False,False
1670932931,"['Brossard, QC, Canada']",21789,BonLook,https://cdn.filestackcontent.com/aTmGN02oQOy833PuYjFT,bonlook,"['B2C', 'Ecommerce/product', 'Software', 'Consumer & lifestyle', 'Healthcare & wellness']","['Consumer Products', 'Ecommerce & Marketplace', 'Health']",other,3,career_page,20971371-assistant-store-manager,Assistant Store Manager,https://careersen-bonlook.icims.com/jobs/2570/assistant-store-manager/job,False,False
1670932930,"['Pointe-Claire, QC, Canada']",21789,BonLook,https://cdn.filestackcontent.com/aTmGN02oQOy833PuYjFT,bonlook,"['B2C', 'Ecommerce/product', 'Software', 'Consumer & lifestyle', 'Healthcare & wellness']","['Consumer Products', 'Ecommerce & Marketplace', 'Health']",other,3,career_page,20971370-assistant-store-manager,Assistant Store Manager,https://careersen-bonlook.icims.com/jobs/2571/assistant-store-manager/job,False,False
1670930734,"['San Francisco, CA, USA']",23813,LeddarTech,https://cdn.filepicker.io/api/file/y5XPuDwTKgldhfkwepgA,leddartech,"['B2B', 'Hardware (non-robotics)', 'Transportation']","['Information Technology', 'Software', 'Sustainability', 'Transportation']",series_c_plus,3,career_page,20964555-business-development-manager-adas-ad,"Business Development Manager, ADAS & AD",https://boards.greenhouse.io/leddartech/jobs/4739864004,False,True
1670930350,"['Lagos, Nigeria']",22431,Emergency Response Africa,https://cdn.filestackcontent.com/GSg44mKiQ4aGGf7Bs0mn,emergency-response-africa,"['10-49', 'B2B', 'Medical/life sciences', 'Software']","['Health', 'Information Technology']",seed,2,career_page,20963051-emergency-medical-dispatcher-paramedic,Emergency Medical Dispatcher /Paramedic,https://emergencyresponseafrica.freshteam.com/jobs/NcHDQgFdlcve/emergency-medical-dispatcher-paramedic,False,False
1670739079,"['Chennai, Tamil Nadu, India']",21384,Remitbee Inc,https://cdn.filestackcontent.com/3o6zgAT9Sr5dYa7pmYQA,remitbee-inc,"['B2C', 'Finance', 'SaaS', 'Software']","['Finance', 'Software']",seed,2,manual,20927566-full-stack-developer,Full Stack Developer,https://remitbee.qandle.com/#/jobs?jobId=6311e1c3ec161c6d71ff3ce8,False,False
1670670473,"['Mississauga, ON, Canada']",22474,PointClickCare,https://cdn.filestackcontent.com/wUhEWY01R4meZhIujyo1,pointclickcare,"['500+', 'B2B', 'Healthcare & wellness', 'SaaS', 'Team true north']","['Health', 'Information Technology', 'Software']",other,5,career_page,20909878-principal-software-engineer-etl,Principal Software Engineer (ETL),https://jobs.lever.co/pointclickcare/919c7731-68e6-4398-bc7e-f4972b32dde3,False,True
1670587138,['Canada'],5975,Dialogue,https://cdn.filestackcontent.com/rHIVB4fRWeXyajvqB0Ly,dialogue,"['100-499', 'B2B', 'Female founded', 'Healthcare & wellness', 'HR', 'SaaS', 'Software']","['Health', 'Wellness and Beauty']",ipo,4,career_page,20883904-criminologist,Criminologist,https://boards.greenhouse.io/dialoguehealthtechnologiesinc/jobs/4752087004,False,True
1670496410,"['Toronto, ON, Canada']",4569,Xanadu,https://cdn.filestackcontent.com/rSkC3TyITieh3bMorSOi,xanadu,"['Agnostic (all)', 'Deep tech', 'Hardware (non-robotics)', 'Nanotech & quantum', 'B2B', '100-499']","['DeepTech', 'Hardware', 'Manufacturing', 'Software']",other,3,career_page,20828378-software-development-manager-compilation,Software Development Manager - Compilation,https://xanadu.applytojob.com/apply/iA080Sm6uK/Software-Development-Manager-Compilation,False,False
1670495786,['Canada'],2861,TextNow,https://cdn.filestackcontent.com/G5PSJBeATASviWTQXCpy,textnow,"['100-499', 'B2C', 'Mobile & telecommunications', 'Software']","['Finance', 'Hardware', 'Information Technology', 'Telecommunication']",seed,4,career_page,20826949-software-development-manager-android,Software Development Manager - Android,https://jobs.lever.co/textnow/09131cdb-976d-48a2-a3a4-97ddf8bbe1df,False,True
1670420358,"['Remote', 'Montreal, QC, Canada', 'Chatham, ON, Canada']",22479,Scribendi,https://cdn.filestackcontent.com/ygwdU2QkTZqDPwZ5hnzR,scribendi,"['10-49', 'AI/ML', 'Productivity', 'Software']","['Blockchain and Crypto', 'Information Technology', 'Media', 'Software']",other,3,career_page,20803259-cloud-engineer,Cloud Engineer,https://www.scribendi.com/jobs.en.html#CloudEngineer,False,True
1670420358,"['Remote', 'Montreal, QC, Canada', 'Chatham, ON, Canada']",22479,Scribendi,https://cdn.filestackcontent.com/ygwdU2QkTZqDPwZ5hnzR,scribendi,"['10-49', 'AI/ML', 'Productivity', 'Software']","['Blockchain and Crypto', 'Information Technology', 'Media', 'Software']",other,3,career_page,20803258-editor-in-chief,Editor-in-Chief,https://www.scribendi.com/jobs.en.html#EditorInChief,False,True
1670327783,"['Vaughan, ON, Canada']",21789,BonLook,https://cdn.filestackcontent.com/aTmGN02oQOy833PuYjFT,bonlook,"['B2C', 'Ecommerce/product', 'Software', 'Consumer & lifestyle', 'Healthcare & wellness']","['Consumer Products', 'Ecommerce & Marketplace', 'Health']",other,3,career_page,20761127-store-manager,Store Manager,https://careersen-bonlook.icims.com/jobs/2567/store-manager/job,False,False
1670324966,[],10653,Overbond AI,https://cdn.filestackcontent.com/Su1bePmRsGM5KxYEmj8Q,overbond-ai,"['Finance', 'Software', 'AI/ML', 'B2B', 'Marketplace', '10-49']","['Finance', 'Software']",other,2,career_page,20751217-sales-development-representative-fintech-saas,Sales Development Representative (Fintech Saas),https://jobs.lever.co/overbond/72ac4736-c97c-4f5f-a152-da4b6b5ec65c,False,True
1670324965,['Canada'],10653,Overbond AI,https://cdn.filestackcontent.com/Su1bePmRsGM5KxYEmj8Q,overbond-ai,"['10-49', 'AI/ML', 'B2B', 'Finance', 'Marketplace', 'Software']","['Finance', 'Software']",other,2,career_page,20751216-data-science-intern-pey-co-op,Data Science Intern - PEY/Co-Op,https://jobs.lever.co/overbond/3982e23c-e913-4a51-b237-7108cf3a3fc1,False,True
1670324816,"['saint-jérôme, qc, canada']",28429,The Lion Electric,https://cdn.filepicker.io/api/file/AKNL1A6HQFqHKeOsXliU,the-lion-electric,"['100-499', 'B2B', 'Energy', 'Hardware (non-robotics)', 'Manufacturing', 'Transportation']","['Hardware', 'Manufacturing', 'Sustainability', 'Transportation', 'Travel']",ipo,4,career_page,20750640-comptable-chaine-d-approvisionnement,Comptable Chaîne d'approvisionnement,https://emploislion.com/fr/emplois/31346/comptable-chaine-dapprovisionnement,False,True
1670324578,"['Iroquois, ON K0E 1K0, Canada']",28290,Ross Video,"https://cdn.filestackcontent.com/output=f:webp,t:true,q:80,c:true/cache=expiry:max/resize=w:340/output=f:webp,t:true,q:80,c:true/cache=expiry:max/resize=w:340/YRTlz1kHRFeumLxfA7rL",ross-video,"['500+', 'B2B', 'Hardware (non-robotics)', 'Media & entertainment', 'Team true north']","['Media', 'Software', 'Sports']",other,5,career_page,20749908-senior-test-developer-job-req-2023-108,Senior Test Developer (Job Req #2023-108),https://usr58.dayforcehcm.com/CandidatePortal/en-US/rossvideo/Posting/View/4375,False,True
1670324459,['Canada'],10676,StackAdapt,https://cdn.filestackcontent.com/pcoK06utSe3PjLmPfYqg,stackadapt,"['Advertising/marketing', 'B2B', 'C100 alumni', 'SaaS', 'Software', 'Team true north']","['Sales and Marketing', 'Software']",series_a,5,career_page,20749588-senior-qa-automation-engineer,Senior QA Automation Engineer,https://jobs.lever.co/stackadapt/df3a2200-1d81-4951-a468-62a9ff36a9f8,False,True
1670065512,"['Irvine, CA, USA']",21243,7D Surgical,https://cdn.filestackcontent.com/f52ZQ9WwQYiI0qpDlsKw,7d-surgical,"['B2B', 'Hardware (non-robotics)', 'Medical/life sciences']","['Hardware', 'Health', 'Manufacturing', 'Software']",other,2,career_page,20677211-material-handler,Material Handler,https://recruiting.ultipro.com/SEA1009SSOC/JobBoard/02708d07-8bb7-b4e2-6a20-21247241a49a/OpportunityDetail?opportunityId=35176647-2acf-4e89-bfcf-12815cdcadca,False,False
1669987840,['Remote'],89004,mawari.io,"https://cdn.filestackcontent.com/output=f:webp,t:true,q:80,c:true/cache=expiry:max/resize=w:340/rK0LBx9xRD2zX4eLHoMJ",mawari-io,"['1-9', 'Service']","['DeepTech', 'Software']",other,2,admin_portal,20650316-unreal-engine-c-developer-ii-sdk,Unreal Engine C++ Developer II - SDK,https://www1.communitech.ca/companies/mawari-io/jobs/20650316-unreal-engine-c-developer-ii-sdk,False,True
1669984673,[],9740,SPARK Microsystems,https://cdn.filepicker.io/api/file/3PNy2dIQQQKRo7Yr3VC0,spark-microsystems,"['B2B', 'Hardware (non-robotics)', 'Mobile & telecommunications', 'Patent', 'Research', 'Semiconductors']","['DeepTech', 'Energy', 'Hardware', 'Manufacturing', 'Sustainability']",series_b,3,career_page,20646646-technical-lead-of-analog-asic-development,Technical-Lead of Analog ASIC Development,https://www.sparkmicro.com/jobs/technical-lead-of-analog-asic-development/,False,True
1669980853,"['San Francisco, CA, USA']",18797,Knix Wear,https://cdn.filepicker.io/api/file/VC8T6mAGRSKMXNM6BIly,knix-wear,"['Ecommerce', 'Consumer', 'Ecommerce/product', 'Software', 'Consumer & lifestyle', 'Female founded']","['Ecommerce & Marketplace', 'Fashion']",series_b,4,career_page,20634133-sales-associate,Sales Associate,https://jobs.lever.co/knix/ae71d855-2259-4be2-bc73-01fd295eac5a,False,True
1669822988,"['Noida, Uttar Pradesh, India']",65214,Knoldus Inc.,https://cdn.filestackcontent.com/E0W7HWzQbq9oShMPYxfw,knoldus-inc,"['100-499', 'Deep tech', 'Service', 'Software']","['Education', 'Finance', 'Hardware', 'Information Technology', 'Media', 'Software', 'Transportation']",other,3,career_page,20584834-sr-finance-manager,Sr. Finance Manager,https://knoldus.kekahire.com/jobdetails/32044,False,True
1669813501,"['Toronto, ON, Canada']",23318,Exact Technology,https://cdn.filestackcontent.com/R71cFbAvQZWmA06nKkJj,exact-technology,"['B2B', 'Data & analytics', 'Software', 'Proptech']",['Software'],other,2,career_page,20577478-product-manager-pre-cast,Product Manager (Pre-Cast) →,https://drive.google.com/file/d/14KTm2kJgvdpOqjABjdVDQGU65Rxobu7X/view?usp=sharing,False,False
1669813501,"['Toronto, ON, Canada']",23318,Exact Technology,https://cdn.filestackcontent.com/R71cFbAvQZWmA06nKkJj,exact-technology,"['B2B', 'Data & analytics', 'Software', 'Proptech']",['Software'],other,2,career_page,20577477-head-of-product,Head of Product →,https://drive.google.com/file/d/1xVx1Qz5vLoWCWa8QrEDVTAs8RalsCnLa/view?usp=sharing,False,False
1669813501,"['Toronto, ON, Canada']",23318,Exact Technology,https://cdn.filestackcontent.com/R71cFbAvQZWmA06nKkJj,exact-technology,"['B2B', 'Data & analytics', 'Software', 'Proptech']",['Software'],other,2,career_page,20577476-electrical-engineer-industrial-controls,Electrical Engineer - Industrial Controls →,https://drive.google.com/file/d/1zZ72y4kKr3DfCBvU5aSYNetURIe62WKi/view?usp=sharing,False,False
1669795173,[],23559,TobyX Corp.,https://cdn.filestackcontent.com/4DNi99tCSMiiyYD6jONr,tobyx-corp,"['1-9', 'B2B', 'Hospitality', 'SaaS', 'Software']","['Information Technology', 'Software']",other,1,manual,20560043-business-development-specialist,Business Development Specialist,https://tobyx.io/careers?job=5,False,False
1669795156,[],23559,TobyX Corp.,https://cdn.filestackcontent.com/4DNi99tCSMiiyYD6jONr,tobyx-corp,"['1-9', 'B2B', 'Hospitality', 'SaaS', 'Software']","['Information Technology', 'Software']",other,1,manual,20560042-marketing-specialist,Marketing Specialist,https://tobyx.io/careers?job=4,False,False
1669795138,[],23559,TobyX Corp.,https://cdn.filestackcontent.com/4DNi99tCSMiiyYD6jONr,tobyx-corp,"['1-9', 'B2B', 'Hospitality', 'SaaS', 'Software']","['Information Technology', 'Software']",other,1,manual,20560041-infrastrucutre-engineer,Infrastrucutre Engineer,https://tobyx.io/careers?job=3,False,False
1669795000,[],23559,TobyX Corp.,https://cdn.filestackcontent.com/4DNi99tCSMiiyYD6jONr,tobyx-corp,"['1-9', 'B2B', 'Hospitality', 'SaaS', 'Software']","['Information Technology', 'Software']",other,1,manual,20560039-mobile-application-developer,Mobile Application Developer,https://tobyx.io/careers?job=2,False,False
1669794975,[],23559,TobyX Corp.,https://cdn.filestackcontent.com/4DNi99tCSMiiyYD6jONr,tobyx-corp,"['1-9', 'B2B', 'Hospitality', 'SaaS', 'Software']","['Information Technology', 'Software']",other,1,manual,20560038-full-stack-web-developer,Full-Stack Web Developer,https://tobyx.io/careers?job=1,False,False
1669749790,"['Montreal, QC, Canada']",5975,Dialogue,https://cdn.filestackcontent.com/rHIVB4fRWeXyajvqB0Ly,dialogue,"['100-499', 'B2B', 'Female founded', 'Healthcare & wellness', 'HR', 'SaaS', 'Software']","['Health', 'Wellness and Beauty']",ipo,4,career_page,20534614-registered-nurse,Registered Nurse,https://boards.greenhouse.io/dialoguehealthtechnologiesinc/jobs/4739693004,False,True
1669746676,"['Canada', 'Remote']",10300,Replicon,"https://cdn.filestackcontent.com/output=f:webp,t:true,q:80,c:true/cache=expiry:max/resize=w:340/lvrKwWaJRq2k79bsnWzd",replicon,"['500+', 'AI/ML', 'B2B', 'Productivity', 'SaaS', 'Software']","['Information Technology', 'Software']",series_a,4,career_page,20526552-cyber-security-manager,Cyber Security Manager,https://www.replicon.com/job-description?gnk=apply&gni=8a7885ac848833630184aac2f1bc7966&job_title=Cyber+Security+Manager,False,True
1669657126,"['Montreal, QC, Canada']",21789,BonLook,https://cdn.filestackcontent.com/aTmGN02oQOy833PuYjFT,bonlook,"['B2C', 'Ecommerce/product', 'Software', 'Consumer & lifestyle', 'Healthcare & wellness']","['Consumer Products', 'Ecommerce & Marketplace', 'Health']",other,3,career_page,20497219-accounting-technician,Accounting Technician,https://careersen-bonlook.icims.com/jobs/2564/accounting-technician/job,False,False
1669647342,['Remote'],19325,Brim Financial,https://cdn.filestackcontent.com/Xu4eT2JRimrbb2ZP2WpD,brim-financial,"['10-49', 'B2C', 'Female founded', 'Finance', 'Software', 'Team true north']",['Finance'],series_b,2,career_page,20480576-senior-director-marketing-pr,"Senior Director, Marketing & PR",https://www.linkedin.com/jobs/view/3365640508,False,True
